"","ABCE Facility ID","State","Year","Area","Region","Cadre","Facility","Cadre_Centre","HSA","CAF","IAF","WISN","WISN_round"
"503",43,"OD","2013","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.634008414307844,1.01806451612903,0.789607097591889,1.43506856712594,2
"504",43,"GJ","2014","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.415504858470638,1.02734375,0.0798479087452472,0.506714228189692,1
"505",49,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.604459759188847,1.03299293008641,1.4212927756654,2.04569543342921,2
"506",49,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.632184727503169,1.03299293008641,1.4212927756654,2.07433512968478,2
"507",49,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.530711343472751,1.03299293008641,1.4212927756654,1.96951384138941,2
"508",49,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.536977186311787,1.03299293008641,1.4212927756654,1.97598641274317,2
"509",49,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.507145120405577,1.03299293008641,1.4212927756654,1.94517009957218,2
"510",54,"OD","2009","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.77301172370089,1.02334630350195,1.01520912547529,3.85296042249215,4
"511",54,"OD","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.55596482889734,1.02334630350195,1.01520912547529,4.6541925885103,5
"512",54,"OD","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.07473859315589,1.02334630350195,1.01520912547529,4.16173149901614,4
"513",54,"OD","2012","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.80584600760456,1.02334630350195,1.01520912547529,3.88656126555311,4
"514",54,"OD","2013","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.29820183776933,1.02334630350195,1.01520912547529,4.39041178435985,4
"515",60,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.765042775665399,1.03299293008641,1.4212927756654,2.21157655414144,3
"516",60,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.822710709759189,1.03299293008641,1.4212927756654,2.27114712235301,3
"517",60,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.773692965779468,1.03299293008641,1.4212927756654,2.22051213937318,3
"518",60,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.695564005069709,1.03299293008641,1.4212927756654,2.139805475325,2
"519",60,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.717688529784538,1.03299293008641,1.4212927756654,2.16265995293694,2
"520",63,"GJ","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.103275506970849,1.02734375,0.0798479087452472,0.185947355359831,1
"521",63,"GJ","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.345453105196451,1.02734375,0.0798479087452472,0.434746997286914,1
"522",63,"GJ","2014","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.519473489649345,1.02734375,0.0798479087452472,0.613525751627192,1
"523",65,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.86001267427123,1.03299293008641,1.4212927756654,3.3426727180587,4
"524",65,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.15805608365019,1.03299293008641,1.4212927756654,3.65054945280601,4
"525",65,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.1406448035488,1.03299293008641,1.4212927756654,3.63256372355752,4
"526",65,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.12107097591889,1.03299293008641,1.4212927756654,3.61234409800109,4
"527",65,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.74517585551331,1.03299293008641,1.4212927756654,3.22404709616815,3
"528",72,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.389615019011407,1.02334630350195,1.01520912547529,1.41392021496945,2
"529",72,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.332461977186312,1.02334630350195,1.01520912547529,1.35543286088385,2
"530",72,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.394130228136882,1.02334630350195,1.01520912547529,1.41854083753754,2
"531",72,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.443837135614702,1.02334630350195,1.01520912547529,1.46940821756348,2
"532",72,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.482533269961977,1.02334630350195,1.01520912547529,1.50900776360758,2
"533",77,"AP & TG","2007","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0869243768483312,1.03137254901961,0.0304182509505703,0.120069667072575,1
"534",77,"AP & TG","2008","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0904626108998733,1.03137254901961,0.0304182509505703,0.123718904545342,1
"535",77,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.340308583298127,1.01806451612903,0.789607097591889,1.13606319078185,2
"536",77,"AP & TG","2009","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0883502323616392,1.03137254901961,0.0304182509505703,0.121540255307869,1
"537",77,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.337874947190537,1.01806451612903,0.789607097591889,1.13358559221554,2
"538",77,"AP & TG","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.13276299112801,1.03137254901961,0.0304182509505703,0.167346355525734,1
"539",77,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.460912195465427,1.01806451612903,0.789607097591889,1.25884544884637,2
"540",77,"AP & TG","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0891951837769328,1.03137254901961,0.0304182509505703,0.122411715002858,1
"541",77,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.536385720321082,1.01806451612903,0.789607097591889,1.33568236640909,2
"542",77,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.528961589916913,1.01806451612903,0.789607097591889,1.32812412268149,2
"543",82,"AP & TG","2007","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0292036332910858,1.02734375,0.0266159695817491,0.0566181397206379,1
"544",82,"AP & TG","2008","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.031236797634136,1.02734375,0.0266159695817491,0.0587068984011935,1
"545",82,"AP & TG","2009","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0364583333333333,1.02734375,0.0266159695817491,0.0640712104671657,1
"546",82,"AP & TG","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0569286016054077,1.02734375,0.0266159695817491,0.0851012126373046,1
"547",82,"AP & TG","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.0639984685255598,1.02734375,0.0266159695817491,0.0923643962310546,1
"548",86,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.69223700887199,1.03299293008641,1.4212927756654,2.13636871177433,2
"549",86,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.578509188846641,1.03299293008641,1.4212927756654,2.018888677734,2
"550",86,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.934331432192649,1.03299293008641,1.4212927756654,2.38645053947792,3
"551",86,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.702661596958175,1.03299293008641,1.4212927756654,2.14713723756642,2
"552",86,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.774801964512041,1.03299293008641,1.4212927756654,2.2216577272234,3
"553",91,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.07057192648923,1.03299293008641,1.4212927756654,2.52718600687776,3
"554",91,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.10971958174905,1.03299293008641,1.4212927756654,2.56762525799062,3
"555",91,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.13833174904943,1.03299293008641,1.4212927756654,2.59718142452636,3
"556",91,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.19533428390368,1.03299293008641,1.4212927756654,2.6560646400278,3
"557",91,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.22627534854246,1.03299293008641,1.4212927756654,2.68802654104901,3
"558",92,"AP & TG","2007","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.58343895226025,1.03137254901961,0.0304182509505703,1.66353371936016,2
"559",92,"AP & TG","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.95136248415716,1.03137254901961,0.0304182509505703,2.04299995029698,2
"560",92,"AP & TG","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.97507393324884,1.03137254901961,0.0304182509505703,2.06745528798761,2
"561",92,"AP & TG","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.54140261934939,1.03137254901961,0.0304182509505703,1.62017859953445,2
"562",92,"AP & TG","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.624207858048162,1.03137254901961,0.0304182509505703,0.674209100623773,1
"563",97,"AP & TG","2007","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0,1.02734375,0.0266159695817491,0.0266159695817491,1
"564",97,"AP & TG","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0,1.02734375,0.0266159695817491,0.0266159695817491,1
"565",97,"AP & TG","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0,1.02734375,0.0266159695817491,0.0266159695817491,1
"566",97,"AP & TG","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0,1.02734375,0.0266159695817491,0.0266159695817491,1
"567",97,"AP & TG","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0,1.02734375,0.0266159695817491,0.0266159695817491,1
"568",98,"OD","2009","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.11183284044501,1.03679369250986,1.57921419518378,2.73195547128248,3
"569",98,"OD","2010","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.41200183072807,1.03679369250986,1.57921419518378,3.04316878709501,3
"570",98,"OD","2011","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.15785628784678,1.03679369250986,1.57921419518378,2.7796722912562,3
"571",98,"OD","2012","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.24941029432474,1.03679369250986,1.57921419518378,2.87459490769655,3
"572",98,"OD","2013","Semi/Peri-Urban","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.58574496549782,1.03679369250986,1.57921419518378,3.22330457334117,3
"573",103,"OD","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.804516969440924,1.03679369250986,1.57921419518378,2.41333231461727,3
"574",103,"OD","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.934146599070554,1.03679369250986,1.57921419518378,2.54773149697966,3
"575",103,"OD","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.832241937755246,1.03679369250986,1.57921419518378,2.4420773868906,3
"576",103,"OD","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.617342627798902,1.03679369250986,1.57921419518378,2.21927113780314,3
"577",103,"OD","2013","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.73680643571328,1.03679369250986,1.57921419518378,2.34313046033197,3
"578",107,"AP & TG","2007","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.0911491339248,1.03137254901961,0.0304182509505703,1.15579951456713,2
"579",107,"AP & TG","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.907425010561893,1.03137254901961,0.0304182509505703,0.966311497137934,1
"580",107,"AP & TG","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.31020278833967,1.03137254901961,0.0304182509505703,1.38172544049305,2
"581",107,"AP & TG","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.26431136459654,1.03137254901961,0.0304182509505703,1.33439428580896,2
"582",107,"AP & TG","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.39612378538234,1.03137254901961,0.0304182509505703,1.47034199822726,2
"583",121,"AP & TG","2007","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.89110688635403,1.03137254901961,0.0304182509505703,1.98085398079806,2
"584",121,"AP & TG","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.51473384030418,1.03137254901961,0.0304182509505703,2.62404570193096,3
"585",121,"AP & TG","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.8722539079003,1.03137254901961,0.0304182509505703,2.99278208537323,3
"586",121,"AP & TG","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.53818124207858,1.03137254901961,0.0304182509505703,2.64822870846691,3
"587",121,"AP & TG","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",3.06131178707224,1.03137254901961,0.0304182509505703,3.18777119212704,3
"588",126,"AP & TG","2007","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",1.28480143641741,1.03137254901961,0.0304182509505703,1.35552718341244,2
"589",126,"AP & TG","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.608470637938319,1.03137254901961,0.0304182509505703,0.657978163804601,1
"590",126,"AP & TG","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.83871989860583,1.03137254901961,0.0304182509505703,0.895450930689133,1
"591",126,"AP & TG","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.24292353189692,1.03137254901961,0.0304182509505703,2.34370801129915,3
"592",126,"AP & TG","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",2.86633924799324,1.03137254901961,0.0304182509505703,2.9866818675083,3
"593",137,"MP","2008","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.10794254330376,1.03679369250986,0.0709759188846641,0.182890066935474,1
"594",137,"MP","2009","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.115582312350373,1.03679369250986,0.0709759188846641,0.190810931295235,1
"595",137,"MP","2010","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.121127306013238,1.03679369250986,0.0709759188846641,0.1965599457499,1
"596",137,"MP","2011","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.113980425292212,1.03679369250986,0.0709759188846641,0.189150104897221,1
"597",137,"MP","2012","Rural","rural","Medical specialist","Community Health Centre (CHC)","Phys_CHC",0.101781439233911,1.03679369250986,0.0709759188846641,0.176502273096958,1
"598",3,"OD","2009","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.374947190536544,1.03137254901961,1.35361216730038,1.7403224069518,2
"599",3,"OD","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.565114068441065,1.03137254901961,1.35361216730038,1.93645530455528,2
"600",3,"OD","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.442120828052387,1.03137254901961,1.35361216730038,1.80960345270343,2
"601",3,"OD","2012","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.525929446556823,1.03137254901961,1.35361216730038,1.89604136120016,2
"602",3,"OD","2013","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.546630756231517,1.03137254901961,1.35361216730038,1.9173921237274,2
"603",11,"AP & TG","2007","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02921993216801,0.0283903675538657,0.0283903675538657,1
"604",11,"AP & TG","2008","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02921993216801,0.0283903675538657,0.0283903675538657,1
"605",11,"AP & TG","2009","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02921993216801,0.0283903675538657,0.0283903675538657,1
"606",11,"AP & TG","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02921993216801,0.0283903675538657,0.0283903675538657,1
"607",11,"AP & TG","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02921993216801,0.0283903675538657,0.0283903675538657,1
"608",15,"GJ","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0613029854950007,1.01806451612903,0.0532319391634981,0.115642333428731,1
"609",15,"GJ","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0768597732713702,1.01806451612903,0.0532319391634981,0.131480147048803,1
"610",15,"GJ","2012","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0528314673989579,1.01806451612903,0.0532319391634981,0.107017781457405,1
"611",15,"GJ","2013","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.355372482748909,1.01806451612903,0.0532319391634981,0.415024053858839,1
"612",15,"GJ","2014","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.103814603576961,1.01806451612903,0.0532319391634981,0.158921903321204,1
"613",21,"AP & TG","2007","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",2.92347908745247,1.03137254901961,0.0304182509505703,3.04561432938194,3
"614",21,"AP & TG","2008","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",2.93916349809886,1.03137254901961,0.0304182509505703,3.06179079997018,3
"615",21,"AP & TG","2009","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",3.31416349809886,1.03137254901961,0.0304182509505703,3.44855550585253,4
"616",21,"AP & TG","2010","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",3.42442965779468,1.03137254901961,0.0304182509505703,3.56228099604861,4
"617",21,"AP & TG","2011","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",3.54404309252218,1.03137254901961,0.0304182509505703,3.68564700912051,4
"618",23,"MP","2008","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03679369250986,0.0709759188846641,0.0709759188846641,1
"619",23,"MP","2009","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03679369250986,0.0709759188846641,0.0709759188846641,1
"620",23,"MP","2010","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03679369250986,0.0709759188846641,0.0709759188846641,1
"621",23,"MP","2011","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03679369250986,0.0709759188846641,0.0709759188846641,1
"622",23,"MP","2012","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03679369250986,0.0709759188846641,0.0709759188846641,1
"623",26,"AP & TG","2007","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",2.7215356991973,1.03137254901961,0.0304182509505703,2.83733546227955,3
"624",26,"AP & TG","2008","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",1.28818124207858,1.03137254901961,0.0304182509505703,1.3590130221924,2
"625",26,"AP & TG","2009","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",2.13286861005492,1.03137254901961,0.0304182509505703,2.23020038602682,3
"626",26,"AP & TG","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",1.99873257287706,1.03137254901961,0.0304182509505703,2.0918561594473,2
"627",26,"AP & TG","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",1.47285593578369,1.03137254901961,0.0304182509505703,1.54948143177846,2
"628",29,"OD","2009","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02518740629685,1.09330213512723,1.09330213512723,1
"629",29,"OD","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02518740629685,1.09330213512723,1.09330213512723,1
"630",29,"OD","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02518740629685,1.09330213512723,1.09330213512723,1
"631",29,"OD","2012","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02518740629685,1.09330213512723,1.09330213512723,1
"632",29,"OD","2013","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.02518740629685,1.09330213512723,1.09330213512723,1
"633",32,"OD","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0112563371356147,1.03299293008641,1.4212927756654,1.43292049234516,2
"634",32,"OD","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0217363751584284,1.03299293008641,1.4212927756654,1.44374629752976,2
"635",32,"OD","2012","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.419146070975919,1.03299293008641,1.4212927756654,1.85426770365702,2
"636",32,"OD","2013","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0262278200253485,1.03299293008641,1.4212927756654,1.44838592832316,2
"637",38,"AP & TG","2007","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.942279256442755,1.02734375,0.0266159695817491,0.99466067444286,1
"638",38,"AP & TG","2008","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.874584125475285,1.02734375,0.0266159695817491,0.925114504737999,1
"639",38,"AP & TG","2009","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",1.46022787283481,1.02734375,0.0266159695817491,1.52677194831439,2
"640",38,"GJ","2010","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0438846641318124,1.02334630350195,0.0684410646387833,0.113350273458498,1
"641",38,"AP & TG","2010","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",1.47616972961555,1.02734375,0.0266159695817491,1.54314971524147,2
"642",38,"GJ","2011","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0259030418250951,1.02334630350195,0.0684410646387833,0.0949488467399506,1
"643",38,"AP & TG","2011","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",1.24286412125053,1.02734375,0.0266159695817491,1.30346465664772,2
"644",38,"GJ","2012","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0356859949302915,1.02334630350195,0.0684410646387833,0.104960195637486,1
"645",38,"GJ","2013","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0781051964512041,1.02334630350195,0.0684410646387833,0.148369728711416,1
"646",38,"GJ","2014","Semi/Peri-Urban","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0828976552598226,1.02334630350195,0.0684410646387833,0.153274073717901,1
"647",43,"AP & TG","2007","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",2.31577418673426,1.02734375,0.0266159695817491,2.40571210673453,3
"648",43,"AP & TG","2008","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",2.78247782002535,1.02734375,0.0266159695817491,2.88517716749842,3
"649",43,"AP & TG","2009","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",2.20187077524292,1.02734375,0.0266159695817491,2.28869414883522,3
"650",43,"GJ","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.00512911913814956,1.02734375,0.0798479087452472,0.0851172772348305,1
"651",43,"AP & TG","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",1.60943441064639,1.02734375,0.0266159695817491,1.68005835239425,2
"652",43,"GJ","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.00304974651457541,1.02734375,0.0798479087452472,0.0829810467660805,1
"653",43,"AP & TG","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.830778675538657,1.02734375,0.0266159695817491,0.880111249529666,1
"654",43,"GJ","2012","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.00443599493029151,1.02734375,0.0798479087452472,0.0844052004119138,1
"655",43,"GJ","2013","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.00734711660329531,1.02734375,0.0798479087452472,0.0873959230681638,1
"656",43,"GJ","2014","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0110899873257288,1.02734375,0.0798479087452472,0.0912411379119138,1
"657",49,"OD","2009","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03299293008641,1.4212927756654,1.4212927756654,2
"658",49,"OD","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03299293008641,1.4212927756654,1.4212927756654,2
"659",49,"OD","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03299293008641,1.4212927756654,1.4212927756654,2
"660",49,"OD","2012","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03299293008641,1.4212927756654,1.4212927756654,2
"661",49,"OD","2013","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03299293008641,1.4212927756654,1.4212927756654,2
"662",57,"MP","2008","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0409745847508505,1.03478981155519,0.0672403442065239,0.109640427039409,1
"663",57,"MP","2009","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0262657594556734,1.03478981155519,0.0672403442065239,0.0944198844840141,1
"664",57,"MP","2010","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.033620172103262,1.03478981155519,0.0672403442065239,0.102030155761711,1
"665",57,"MP","2011","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0297678607164299,1.03478981155519,0.0672403442065239,0.0980438231876794,1
"666",57,"MP","2012","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0.0290674404642786,1.03478981155519,0.0672403442065239,0.0973190354469464,1
"667",65,"OD","2009","Rural","rural","Surgery specialist","Community Health Centre (CHC)","Surg_CHC",0,1.03299293008641,1.4212927756654,1.4212927756654,2
